starttime	seconds	ctime	dtime	ttime	wait
Thu Nov 18 23:55:26 2021	1637250926	2	31	32	30
Thu Nov 18 23:55:26 2021	1637250926	0	32	32	32
Thu Nov 18 23:55:26 2021	1637250926	2	31	32	31
Thu Nov 18 23:55:26 2021	1637250926	2	31	32	30
Thu Nov 18 23:55:26 2021	1637250926	0	32	32	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	2	31	33	29
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	2	31	33	31
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	31
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	3	30	33	29
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	2	31	33	31
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	33	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	31
Thu Nov 18 23:55:26 2021	1637250926	3	30	33	30
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	31
Thu Nov 18 23:55:26 2021	1637250926	3	30	33	30
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	31
Thu Nov 18 23:55:26 2021	1637250926	0	33	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	31
Thu Nov 18 23:55:26 2021	1637250926	0	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	33	33	33
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	31
Thu Nov 18 23:55:26 2021	1637250926	0	33	33	33
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	33	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	33	33	33
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	33	33	32
Thu Nov 18 23:55:26 2021	1637250926	3	30	33	30
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	33	33	33
Thu Nov 18 23:55:26 2021	1637250926	2	32	33	31
Thu Nov 18 23:55:26 2021	1637250926	0	33	33	33
Thu Nov 18 23:55:26 2021	1637250926	1	33	33	33
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	2	31	33	31
Thu Nov 18 23:55:26 2021	1637250926	1	32	33	32
Thu Nov 18 23:55:26 2021	1637250926	0	33	33	33
Thu Nov 18 23:55:26 2021	1637250926	2	31	33	31
Thu Nov 18 23:55:26 2021	1637250926	3	30	33	30
Thu Nov 18 23:55:26 2021	1637250926	3	30	34	30
Thu Nov 18 23:55:26 2021	1637250926	1	32	34	32
Thu Nov 18 23:55:26 2021	1637250926	5	28	34	28
Thu Nov 18 23:55:26 2021	1637250926	0	33	34	33
Thu Nov 18 23:55:26 2021	1637250926	2	32	34	32
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	0	33	34	32
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	30
Thu Nov 18 23:55:26 2021	1637250926	1	33	34	32
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	30
Thu Nov 18 23:55:26 2021	1637250926	0	34	34	34
Thu Nov 18 23:55:26 2021	1637250926	0	34	34	34
Thu Nov 18 23:55:26 2021	1637250926	0	34	34	33
Thu Nov 18 23:55:26 2021	1637250926	0	34	34	33
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	3	32	34	31
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	30
Thu Nov 18 23:55:26 2021	1637250926	0	34	34	34
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	1	33	34	33
Thu Nov 18 23:55:26 2021	1637250926	1	33	34	32
Thu Nov 18 23:55:26 2021	1637250926	2	33	34	33
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	0	34	34	34
Thu Nov 18 23:55:26 2021	1637250926	1	34	34	34
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	4	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	2	32	34	32
Thu Nov 18 23:55:26 2021	1637250926	2	33	34	33
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	1	34	34	32
Thu Nov 18 23:55:26 2021	1637250926	3	32	34	32
Thu Nov 18 23:55:26 2021	1637250926	1	33	34	33
Thu Nov 18 23:55:26 2021	1637250926	2	32	34	32
Thu Nov 18 23:55:26 2021	1637250926	1	34	34	32
Thu Nov 18 23:55:26 2021	1637250926	2	32	34	32
Thu Nov 18 23:55:26 2021	1637250926	1	33	34	33
Thu Nov 18 23:55:26 2021	1637250926	2	32	34	32
Thu Nov 18 23:55:26 2021	1637250926	2	32	34	31
Thu Nov 18 23:55:26 2021	1637250926	2	33	34	33
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	1	33	34	32
Thu Nov 18 23:55:26 2021	1637250926	0	34	34	34
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	4	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	3	31	34	31
Thu Nov 18 23:55:26 2021	1637250926	2	33	35	33
Thu Nov 18 23:55:26 2021	1637250926	1	33	35	33
Thu Nov 18 23:55:26 2021	1637250926	2	33	35	32
Thu Nov 18 23:55:26 2021	1637250926	2	33	35	32
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	31
Thu Nov 18 23:55:26 2021	1637250926	1	33	35	33
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	0	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	4	31	35	31
Thu Nov 18 23:55:26 2021	1637250926	3	31	35	31
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	33
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	33
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	31
Thu Nov 18 23:55:26 2021	1637250926	2	33	35	32
Thu Nov 18 23:55:26 2021	1637250926	3	31	35	30
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	31
Thu Nov 18 23:55:26 2021	1637250926	1	33	35	33
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	33
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	33
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	33
Thu Nov 18 23:55:26 2021	1637250926	2	33	35	31
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	3	31	35	31
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	4	31	35	31
Thu Nov 18 23:55:26 2021	1637250926	2	33	35	33
Thu Nov 18 23:55:26 2021	1637250926	0	35	35	34
Thu Nov 18 23:55:26 2021	1637250926	0	35	35	35
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	31
Thu Nov 18 23:55:26 2021	1637250926	2	33	35	33
Thu Nov 18 23:55:26 2021	1637250926	4	31	35	31
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	0	35	35	34
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	31
Thu Nov 18 23:55:26 2021	1637250926	3	33	35	30
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	31
Thu Nov 18 23:55:26 2021	1637250926	0	35	35	34
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	0	35	35	35
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	33
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	33
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	2	33	35	31
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	3	33	35	32
Thu Nov 18 23:55:26 2021	1637250926	0	35	35	35
Thu Nov 18 23:55:26 2021	1637250926	2	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	2	33	35	32
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	2	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	2	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	3	32	35	32
Thu Nov 18 23:55:26 2021	1637250926	1	34	35	34
Thu Nov 18 23:55:26 2021	1637250926	1	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	34
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	0	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	1	34	36	33
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	32
Thu Nov 18 23:55:26 2021	1637250926	1	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	1	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	33
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	32
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	4	32	36	31
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	33
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	1	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	0	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	33	36	32
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	32
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	32
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	32
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	4	32	36	31
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	33
Thu Nov 18 23:55:26 2021	1637250926	6	30	36	30
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	33
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	32
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	32
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	33
Thu Nov 18 23:55:26 2021	1637250926	1	36	36	36
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	2	35	36	34
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	1	36	36	35
Thu Nov 18 23:55:26 2021	1637250926	0	36	36	36
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	3	34	36	34
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	32
Thu Nov 18 23:55:26 2021	1637250926	0	36	36	36
Thu Nov 18 23:55:26 2021	1637250926	4	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	0	36	36	36
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	0	36	36	36
Thu Nov 18 23:55:26 2021	1637250926	4	32	36	31
Thu Nov 18 23:55:26 2021	1637250926	4	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	4	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	34	36	33
Thu Nov 18 23:55:26 2021	1637250926	4	32	36	32
Thu Nov 18 23:55:26 2021	1637250926	1	36	36	35
Thu Nov 18 23:55:26 2021	1637250926	3	34	36	33
Thu Nov 18 23:55:26 2021	1637250926	4	32	36	32
Thu Nov 18 23:55:26 2021	1637250926	2	35	36	34
Thu Nov 18 23:55:26 2021	1637250926	2	35	36	34
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	1	36	36	36
Thu Nov 18 23:55:26 2021	1637250926	1	35	36	35
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	3	33	36	33
Thu Nov 18 23:55:26 2021	1637250926	3	33	37	33
Thu Nov 18 23:55:26 2021	1637250926	2	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	1	35	37	35
Thu Nov 18 23:55:26 2021	1637250926	1	35	37	35
Thu Nov 18 23:55:26 2021	1637250926	2	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	2	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	35
Thu Nov 18 23:55:26 2021	1637250926	0	37	37	36
Thu Nov 18 23:55:26 2021	1637250926	2	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	33	37	32
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	2	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	35
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	36
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	35
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	35
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	3	33	37	33
Thu Nov 18 23:55:26 2021	1637250926	2	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	2	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	36
Thu Nov 18 23:55:26 2021	1637250926	3	33	37	33
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	4	33	37	33
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	35
Thu Nov 18 23:55:26 2021	1637250926	4	33	37	33
Thu Nov 18 23:55:26 2021	1637250926	2	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	0	37	37	36
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	1	35	37	35
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	33
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	35
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	35
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	0	37	37	36
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	35
Thu Nov 18 23:55:26 2021	1637250926	4	33	37	33
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	36
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	5	32	37	30
Thu Nov 18 23:55:26 2021	1637250926	4	33	37	33
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	35
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	33
Thu Nov 18 23:55:26 2021	1637250926	2	36	37	35
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	0	37	37	37
Thu Nov 18 23:55:26 2021	1637250926	4	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	4	33	37	33
Thu Nov 18 23:55:26 2021	1637250926	5	32	37	32
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	37	34
Thu Nov 18 23:55:26 2021	1637250926	0	37	37	36
Thu Nov 18 23:55:26 2021	1637250926	3	35	37	34
Thu Nov 18 23:55:26 2021	1637250926	4	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	37	33
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	36
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	2	35	37	35
Thu Nov 18 23:55:26 2021	1637250926	1	36	37	34
Thu Nov 18 23:55:26 2021	1637250926	4	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	3	34	37	34
Thu Nov 18 23:55:26 2021	1637250926	4	34	37	33
Thu Nov 18 23:55:26 2021	1637250926	0	37	37	37
Thu Nov 18 23:55:26 2021	1637250926	1	37	37	37
Thu Nov 18 23:55:26 2021	1637250926	5	32	37	32
Thu Nov 18 23:55:26 2021	1637250926	3	35	37	35
Thu Nov 18 23:55:26 2021	1637250926	2	36	37	36
Thu Nov 18 23:55:26 2021	1637250926	2	36	37	36
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	3	34	38	34
Thu Nov 18 23:55:26 2021	1637250926	1	37	38	37
Thu Nov 18 23:55:26 2021	1637250926	4	33	38	33
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	35
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	34
Thu Nov 18 23:55:26 2021	1637250926	5	32	38	32
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	33
Thu Nov 18 23:55:26 2021	1637250926	5	33	38	33
Thu Nov 18 23:55:26 2021	1637250926	1	37	38	37
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	34
Thu Nov 18 23:55:26 2021	1637250926	1	37	38	37
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	36
Thu Nov 18 23:55:26 2021	1637250926	2	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	33
Thu Nov 18 23:55:26 2021	1637250926	2	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	3	34	38	34
Thu Nov 18 23:55:26 2021	1637250926	2	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	36
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	36
Thu Nov 18 23:55:26 2021	1637250926	1	36	38	36
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	34
Thu Nov 18 23:55:26 2021	1637250926	2	35	38	34
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	35
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	36
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	35
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	34
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	33
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	0	38	38	37
Thu Nov 18 23:55:26 2021	1637250926	5	33	38	33
Thu Nov 18 23:55:26 2021	1637250926	1	36	38	36
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	5	33	38	33
Thu Nov 18 23:55:26 2021	1637250926	1	37	38	36
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	33
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	0	38	38	37
Thu Nov 18 23:55:26 2021	1637250926	4	35	38	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	5	34	38	34
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	33
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	34
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	36
Thu Nov 18 23:55:26 2021	1637250926	3	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	34
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	34
Thu Nov 18 23:55:26 2021	1637250926	1	37	38	36
Thu Nov 18 23:55:26 2021	1637250926	4	35	38	33
Thu Nov 18 23:55:26 2021	1637250926	2	37	38	36
Thu Nov 18 23:55:26 2021	1637250926	5	33	38	33
Thu Nov 18 23:55:26 2021	1637250926	2	36	38	35
Thu Nov 18 23:55:26 2021	1637250926	1	37	38	36
Thu Nov 18 23:55:26 2021	1637250926	4	35	38	35
Thu Nov 18 23:55:26 2021	1637250926	0	38	38	38
Thu Nov 18 23:55:26 2021	1637250926	1	37	38	37
Thu Nov 18 23:55:26 2021	1637250926	5	34	38	33
Thu Nov 18 23:55:26 2021	1637250926	5	33	38	33
Thu Nov 18 23:55:26 2021	1637250926	4	34	38	34
Thu Nov 18 23:55:26 2021	1637250926	5	34	38	33
Thu Nov 18 23:55:26 2021	1637250926	2	37	38	37
Thu Nov 18 23:55:26 2021	1637250926	2	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	4	35	39	34
Thu Nov 18 23:55:26 2021	1637250926	2	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	1	37	39	37
Thu Nov 18 23:55:26 2021	1637250926	3	35	39	35
Thu Nov 18 23:55:26 2021	1637250926	1	38	39	37
Thu Nov 18 23:55:26 2021	1637250926	4	35	39	34
Thu Nov 18 23:55:26 2021	1637250926	1	37	39	37
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	35
Thu Nov 18 23:55:26 2021	1637250926	1	38	39	36
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	5	34	39	33
Thu Nov 18 23:55:26 2021	1637250926	5	34	39	33
Thu Nov 18 23:55:26 2021	1637250926	0	38	39	38
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	36
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	35
Thu Nov 18 23:55:26 2021	1637250926	1	37	39	37
Thu Nov 18 23:55:26 2021	1637250926	0	38	39	38
Thu Nov 18 23:55:26 2021	1637250926	1	37	39	37
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	36
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	36
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	36
Thu Nov 18 23:55:26 2021	1637250926	2	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	2	36	39	35
Thu Nov 18 23:55:26 2021	1637250926	1	37	39	37
Thu Nov 18 23:55:26 2021	1637250926	3	35	39	35
Thu Nov 18 23:55:26 2021	1637250926	1	37	39	37
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	35
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	36
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	0	39	39	38
Thu Nov 18 23:55:26 2021	1637250926	1	38	39	37
Thu Nov 18 23:55:26 2021	1637250926	2	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	37
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	36
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	1	38	39	37
Thu Nov 18 23:55:26 2021	1637250926	1	38	39	37
Thu Nov 18 23:55:26 2021	1637250926	2	37	39	37
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
Thu Nov 18 23:55:26 2021	1637250926	3	36	39	36
